
DATE,OSS_KEYWORD,USERS,SITE_VISITS,RANK,KEYWORD_CATEGORY
2022-03-14,ps5,68.973527066,70.205197192,1,Toy & Games
2022-03-14,spiderman no way home,66.510186813,97.301939968,2,Movie
2022-03-14,upload,59.120166056,60.351836183,3,Miscellaneous
2022-03-14,the boys,59.120166056,66.510186813,3,Movie
2022-03-14,eggs,56.656825804,59.120166056,5,Grocery
2022-03-14,laptop,55.425155678,57.88849593,6,Computer
2022-03-14,monitor,54.193485552,55.425155678,7,Computer
2022-03-14,toilet paper,52.961815425,54.193485552,8,Grocery
2022-03-14,headphones,50.498475173,54.193485552,9,Computer
2022-03-14,mouse pad,50.498475173,55.425155678,9,Computer
2022-03-14,airpods,50.498475173,50.498475173,9,Airpods
2022-03-15,spiderman no way home,140.768601823,145.70785101,1,Movie
2022-03-15,airpods,71.619113208,72.853925505,2,Airpods
2022-03-15,headphones,51.862116461,55.566553351,3,Computer
2022-03-15,potassium iodide,48.157679571,48.157679571,4,Healthcare
2022-03-15,protein powder,48.157679571,48.157679571,4,Grocery
2022-03-15,office chair,48.157679571,54.331741055,4,Furniture
2022-03-15,ssd,46.922867274,51.862116461,7,Computer
2022-03-15,mouse,44.453242681,45.688054978,8,Computer
2022-03-15,toilet paper,43.218430384,44.453242681,9,Grocery
2022-03-15,keyboard,41.983618088,43.218430384,10,Computer
2022-03-16,spiderman no way home,114.256915403,115.498838396,1,Movie
2022-03-16,ps5,63.338072669,64.579995662,2,Toy & Games
2022-03-16,toilet paper,58.370380695,60.854226682,3,Grocery
2022-03-16,headphones,55.886534708,58.370380695,4,Computer
2022-03-16,ssd,53.402688721,54.644611714,5,Computer
2022-03-16,creatine,52.160765727,57.128457701,6,Healthcare
2022-03-16,kindle,49.67691974,49.67691974,7,Computer
2022-03-16,ipad,48.434996747,50.918842734,8,Computer
2022-03-16,laptop,45.95115076,47.193073753,9,Computer
2022-03-16,mouse pad,45.95115076,52.160765727,9,Computer
2022-03-16,the boys,45.95115076,53.402688721,9,Movie
2022-03-17,spiderman no way home,86.968896057,90.750152408,1,Movie
2022-03-17,laptop,55.458426471,61.760520389,2,Computer
2022-03-17,the boys,52.937588905,61.760520389,3,Movie
2022-03-17,ps5,51.677170121,52.937588905,4,Toy & Games
2022-03-17,ipad,50.416751338,51.677170121,5,Computer
2022-03-17,headphones,49.156332554,49.156332554,6,Computer
2022-03-17,toilet paper,46.635494987,47.895913771,7,Grocery
2022-03-17,marvelous mrs maisel,45.375076204,47.895913771,8,Movie
2022-03-17,ssd,40.33340107,42.854238637,9,Computer
2022-03-17,monitor,40.33340107,40.33340107,9,Computer
2022-03-17,mouse,40.33340107,40.33340107,9,Computer
2022-03-17,laptop stand,40.33340107,42.854238637,9,Computer
2022-03-17,mouse pad,40.33340107,45.375076204,9,Computer
2022-03-18,spiderman no way home,73.925427549,75.222364874,1,Movie
2022-03-18,marvelous mrs maisel,59.659116969,66.143803596,2,Movie
2022-03-18,laptop,54.471367667,55.768304993,3,Computer
2022-03-18,office chair,50.580555691,54.471367667,4,Furniture
2022-03-18,ps5,49.283618366,49.283618366,5,Toy & Games
2022-03-18,toilet paper,49.283618366,50.580555691,5,Grocery
2022-03-18,airpods,45.39280639,46.689743715,7,Airpods
2022-03-18,mouse pad,45.39280639,57.065242318,7,Computer
2022-03-18,nintendo switch,44.095869064,49.283618366,9,Toy & Games
2022-03-18,headphones,42.798931739,42.798931739,10,Computer
2022-03-18,monitor,42.798931739,44.095869064,10,Computer
2022-03-18,external hard drive,42.798931739,50.580555691,10,Computer
2022-03-19,spiderman no way home,109.348405311,112.344252032,1,Movie
2022-03-19,mouse pad,59.916934417,67.406551219,2,Computer
2022-03-19,headphones,58.419011056,58.419011056,3,Computer
2022-03-19,laptop,55.423164336,62.912781138,4,Computer
2022-03-19,monitor,55.423164336,55.423164336,4,Computer
2022-03-19,upload,55.423164336,59.916934417,4,Miscellaneous
2022-03-19,eggs,55.423164336,58.419011056,4,Grocery
2022-03-19,ps5,55.423164336,56.921087696,4,Toy & Games
2022-03-19,ipad,53.925240975,58.419011056,9,Computer
2022-03-19,the boys,52.427317615,65.908627859,10,Movie
2022-03-20,spiderman no way home,70.05409217,71.483767521,1,Movie
2022-03-20,toilet paper,67.19474147,72.913442871,2,Grocery
2022-03-20,eggs,60.046364717,60.046364717,3,Grocery
2022-03-20,the boys,60.046364717,64.335390769,3,Movie
2022-03-20,airpods,58.616689367,60.046364717,5,Airpods
2022-03-20,desk,57.187014017,57.187014017,6,Furniture
2022-03-20,monitor,55.757338666,57.187014017,7,Computer
2022-03-20,ps5,54.327663316,54.327663316,8,Toy & Games
2022-03-20,milk,54.327663316,67.19474147,8,Grocery
2022-03-20,coffee,52.897987965,55.757338666,10,Grocery
2022-03-20,office chair,52.897987965,60.046364717,10,Furniture
2022-03-21,monitor,62.394522461,67.288210497,1,Computer
2022-03-21,toilet paper,58.724256434,61.171100452,2,Grocery
2022-03-21,airpods,58.724256434,59.947678443,2,Airpods
2022-03-21,spiderman no way home,58.724256434,61.171100452,2,Movie
2022-03-21,protein powder,51.38372438,51.38372438,5,Grocery
2022-03-21,ps5,47.713458352,48.936880362,6,Toy & Games
2022-03-21,ipad,46.490036343,48.936880362,7,Computer
2022-03-21,kindle,46.490036343,50.160302371,7,Computer
2022-03-21,creatine,44.043192325,50.160302371,9,Healthcare
2022-03-21,eggs,44.043192325,44.043192325,9,Grocery
2022-03-22,headphones,59.931474192,59.931474192,1,Computer
2022-03-22,spiderman no way home,50.146743712,52.592926332,2,Movie
2022-03-22,airpods,50.146743712,56.262200262,2,Airpods
2022-03-22,kindle,50.146743712,53.816017642,2,Computer
2022-03-22,monitor,50.146743712,55.039108952,2,Computer
2022-03-22,laptop,47.700561092,51.369835022,6,Computer
2022-03-22,ps5,47.700561092,50.146743712,6,Toy & Games
2022-03-22,desk,46.477469782,48.923652402,8,Furniture
2022-03-22,ipad,46.477469782,46.477469782,8,Computer
2022-03-22,ssd,46.477469782,47.700561092,8,Computer
2022-03-23,ps5,73.555056357,76.006891568,1,Toy & Games
2022-03-23,monitor,63.747715509,63.747715509,2,Computer
2022-03-23,headphones,58.844045085,61.295880297,3,Computer
2022-03-23,laptop,56.392209873,64.973633115,4,Computer
2022-03-23,toilet paper,55.166292267,55.166292267,5,Grocery
2022-03-23,ssd,47.810786632,50.262621844,6,Computer
2022-03-23,ipad,46.584869026,51.48853945,7,Computer
2022-03-23,spiderman no way home,46.584869026,47.810786632,7,Movie
2022-03-23,protein powder,46.584869026,46.584869026,7,Grocery
2022-03-23,airpods,45.35895142,46.584869026,10,Airpods
2022-03-24,laptop,56.947147458,68.088980656,1,Computer
2022-03-24,halo,55.709165991,65.613017723,2,Movie
2022-03-24,ps5,54.471184525,55.709165991,3,Toy & Games
2022-03-24,the boys,47.043295726,50.757240126,4,Movie
2022-03-24,headphones,47.043295726,48.281277193,4,Computer
2022-03-24,ssd,44.567332793,44.567332793,6,Computer
2022-03-24,milk,44.567332793,45.80531426,6,Grocery
2022-03-24,keyboard,43.329351327,47.043295726,8,Computer
2022-03-24,monitor,42.09136986,43.329351327,9,Computer
2022-03-24,kindle,42.09136986,43.329351327,9,Computer
2022-03-25,halo,69.396566468,74.537052873,1,Movie
2022-03-25,ps5,69.396566468,69.396566468,1,Toy & Games
2022-03-25,headphones,52.689985651,55.260228854,3,Computer
2022-03-25,nintendo switch,51.40486405,51.40486405,4,Toy & Games
2022-03-25,kirby and the forgotten land nintendo switch,50.119742449,51.40486405,5,Toy & Games
2022-03-25,spiderman no way home,48.834620848,48.834620848,6,Movie
2022-03-25,mouse pad,47.549499246,53.975107253,7,Computer
2022-03-25,the boys,46.264377645,50.119742449,8,Movie
2022-03-25,playstation 5,44.979256044,44.979256044,9,Toy & Games
2022-03-25,office chair,43.694134443,47.549499246,10,Furniture
2022-03-25,mouse,43.694134443,44.979256044,10,Computer
2022-03-26,spiderman no way home,74.727947386,80.706183177,1,Movie
2022-03-26,ps5,68.749711595,70.244270543,2,Toy & Games
2022-03-26,eggs,67.255152647,68.749711595,3,Grocery
2022-03-26,halo,61.276916856,65.7605937,4,Movie
2022-03-26,lego,53.804122118,53.804122118,5,Toy & Games
2022-03-26,toilet paper,52.30956317,53.804122118,6,Grocery
2022-03-26,the boys,49.320445275,52.30956317,7,Movie
2022-03-26,air fryer,49.320445275,53.804122118,7,Appliance
2022-03-26,paper towels,49.320445275,50.815004222,7,Grocery
2022-03-26,mouse pad,47.825886327,53.804122118,10,Computer
2022-03-27,eggs,72.521538438,75.365520337,1,Grocery
2022-03-27,bread,63.989592739,65.411583689,2,Grocery
2022-03-27,toilet paper,62.567601789,62.567601789,3,Grocery
2022-03-27,spiderman no way home,59.72361989,59.72361989,4,Movie
2022-03-27,monitor,59.72361989,59.72361989,4,Computer
2022-03-27,office chair,59.72361989,61.14561084,4,Furniture
2022-03-27,ps5,59.72361989,65.411583689,4,Toy & Games
2022-03-27,laptop,58.30162894,62.567601789,8,Computer
2022-03-27,the boys,55.457647041,63.989592739,9,Movie
2022-03-27,headphones,54.035656091,55.457647041,10,Computer
2022-03-27,quercetin mt. angel vitamins,54.035656091,58.30162894,10,Healthcare
2022-03-28,kindle,60.908879094,63.345234257,1,Computer
2022-03-28,ps5,56.036168766,56.036168766,2,Toy & Games
2022-03-28,mouse pad,54.817991184,56.036168766,3,Computer
2022-03-28,laptop,54.817991184,58.47252393,3,Computer
2022-03-28,toilet paper,53.599813602,56.036168766,5,Grocery
2022-03-28,keyboard,53.599813602,56.036168766,5,Computer
2022-03-28,headphones,52.381636021,53.599813602,7,Computer
2022-03-28,creatine,49.945280857,49.945280857,8,Healthcare
2022-03-28,eggs,47.508925693,48.727103275,9,Grocery
2022-03-28,office chair,46.290748111,53.599813602,10,Furniture
2022-03-29,ps5,68.200412832,69.418277347,1,Toy & Games
2022-03-29,laptop,58.457496713,64.546819288,2,Computer
2022-03-29,playstation 5,56.021767684,59.675361228,3,Toy & Games
2022-03-29,toilet paper,56.021767684,56.021767684,3,Grocery
2022-03-29,monitor,56.021767684,59.675361228,3,Computer
2022-03-29,desk,52.368174139,54.803903169,6,Furniture
2022-03-29,protein powder,51.150309624,52.368174139,7,Grocery
2022-03-29,airpods,49.932445109,49.932445109,8,Airpods
2022-03-29,wireless mouse,48.714580595,51.150309624,9,Computer
2022-03-29,air fryer,47.49671608,47.49671608,10,Appliance
2022-03-30,ps5,208.723035487,221.000861104,1,Toy & Games
2022-03-30,playstation 5,120.322691045,124.00603873,2,Toy & Games
2022-03-30,ps5 console,77.350301386,87.17256188,3,Toy & Games
2022-03-30,monitor,71.211388578,72.439171139,4,Computer
2022-03-30,laptop,54.022432714,61.389128084,5,Computer
2022-03-30,protein powder,52.794650153,54.022432714,6,Grocery
2022-03-30,kindle,50.339085029,52.794650153,7,Computer
2022-03-30,playstation 5 console,50.339085029,57.705780399,7,Toy & Games
2022-03-30,laptop stand,50.339085029,51.566867591,7,Computer
2022-03-30,headphones,49.111302467,52.794650153,10,Computer
2022-03-31,xbox series x,89.568230037,98.156964424,1,Computer
2022-03-31,radhe shyam movie,84.660381816,101.83785059,2,Movie
2022-03-31,ps5,82.206457705,85.887343871,3,Toy & Games
2022-03-31,laptop,67.482913041,74.844685373,4,Computer
2022-03-31,playstation 5,65.028988931,72.390761263,5,Toy & Games
2022-03-31,monitor,60.12114071,61.348102765,6,Computer
2022-03-31,headphones,60.12114071,60.12114071,6,Computer
2022-03-31,ps5 console,45.397596046,55.213292488,8,Toy & Games
2022-03-31,eggs,45.397596046,46.624558101,8,Grocery
2022-03-31,airpods,45.397596046,45.397596046,8,Airpods
2022-04-01,radhe shyam movie,103.266252246,110.915604264,1,Movie
2022-04-01,ps5,82.867980197,84.1428722,2,Toy & Games
2022-04-01,xbox series x,66.294384158,71.39395217,3,Computer
2022-04-01,monitor,56.095248133,61.194816146,4,Computer
2022-04-01,headphones,50.995680121,52.270572124,5,Computer
2022-04-01,office chair,50.995680121,54.82035613,5,Furniture
2022-04-01,the boys,48.445896115,54.82035613,7,Movie
2022-04-01,eggs,45.896112109,47.171004112,8,Grocery
2022-04-01,toilet paper,45.896112109,45.896112109,8,Grocery
2022-04-01,mouse pad,44.621220106,44.621220106,10,Computer
2022-04-02,primw,138.387665406,142.900306669,1,Amazon
2022-04-02,amazon shopping search,106.799176563,117.328672844,2,Amazon
2022-04-02,eggs,76.714901475,76.714901475,3,Grocery
2022-04-02,laptop,64.68119144,79.723328984,4,Computer
2022-04-02,spiderman no way home,63.176977685,66.185405194,5,Movie
2022-04-02,headphones,57.160122668,57.160122668,6,Computer
2022-04-02,kindle,54.151695159,54.151695159,7,Computer
2022-04-02,xbox series x,52.647481404,54.151695159,8,Computer
2022-04-02,protein powder,51.14326765,54.151695159,9,Grocery
2022-04-02,toilet paper,51.14326765,51.14326765,9,Grocery
2022-04-02,airpods,51.14326765,52.647481404,9,Airpods
2022-04-02,monitor,51.14326765,54.151695159,9,Computer
2022-04-03,primw,119.718290163,138.469347658,1,Amazon
2022-04-03,amazon shopping search,90.870509401,99.524843629,2,Amazon
2022-04-03,eggs,67.792284791,69.234673829,3,Grocery
2022-04-03,creatine,60.5803396,62.022728639,4,Healthcare
2022-04-03,toilet paper,59.137950562,60.5803396,5,Grocery
2022-04-03,monitor,57.695561524,60.5803396,6,Computer
2022-04-03,airpods,54.810783448,54.810783448,7,Airpods
2022-04-03,milk,54.810783448,56.253172486,7,Grocery
2022-04-03,kindle,54.810783448,56.253172486,7,Computer
2022-04-03,laptop,54.810783448,62.022728639,7,Computer
2022-04-04,primw,129.756267015,144.585554674,1,Amazon
2022-04-04,amazon shopping search,95.154595811,101.333465669,2,Amazon
2022-04-04,eggs,70.43911638,71.674890351,3,Grocery
2022-04-04,monitor,58.081376664,59.317150635,4,Computer
2022-04-04,airpods,58.081376664,63.02447255,4,Airpods
2022-04-04,creatine,54.374054749,55.609828721,6,Healthcare
2022-04-04,bread,53.138280778,53.138280778,7,Grocery
2022-04-04,toilet paper,53.138280778,53.138280778,7,Grocery
2022-04-04,desk,50.666732834,53.138280778,9,Furniture
2022-04-04,ps5,50.666732834,51.902506806,9,Toy & Games
2022-04-05,primw,101.974324431,108.117356023,1,Amazon
2022-04-05,amazon shopping search,84.773835973,90.916867565,2,Amazon
2022-04-05,lego star wars the skywalker saga,68.801953833,70.030560151,3,Toy & Games
2022-04-05,airpods,63.887528559,68.801953833,4,Airpods
2022-04-05,desk,57.744496967,63.887528559,5,Furniture
2022-04-05,ps5,55.28728433,55.28728433,6,Toy & Games
2022-04-05,office chair,51.601465375,51.601465375,7,Furniture
2022-04-05,eggs,50.372859056,52.830071693,8,Grocery
2022-04-05,monitor,49.144252738,49.144252738,9,Computer
2022-04-05,toilet paper,47.915646419,49.144252738,10,Grocery
2022-04-06,amazon shopping search,260.471102693,295.035988359,1,Amazon
2022-04-06,primw,117.273719222,120.977099829,2,Amazon
2022-04-06,monitor,55.550709105,56.785169308,3,Computer
2022-04-06,headphones,49.378408094,49.378408094,4,Computer
2022-04-06,laptop,49.378408094,53.081788701,4,Computer
2022-04-06,coffee,49.378408094,50.612868296,4,Grocery
2022-04-06,airpods,46.909487689,51.847328498,7,Airpods
2022-04-06,toilet paper,45.675027487,49.378408094,8,Grocery
2022-04-06,webcam,44.440567284,48.143947891,9,Computer
2022-04-06,eggs,43.206107082,43.206107082,10,Grocery
2022-04-07,amazon shopping search,286.184527326,304.84873563,1,Amazon
2022-04-07,primw,119.450933145,130.649458127,2,Amazon
2022-04-07,laptop,53.504063804,54.748344358,3,Computer
2022-04-07,toilet paper,52.259783251,53.504063804,4,Grocery
2022-04-07,headphones,51.015502697,51.015502697,5,Computer
2022-04-07,paper towels,47.282661037,48.52694159,6,Grocery
2022-04-07,webcam,44.794099929,46.038380483,7,Computer
2022-04-07,monitor,43.549819376,43.549819376,8,Computer
2022-04-07,protein powder,42.305538822,44.794099929,9,Grocery
2022-04-07,airpods,42.305538822,43.549819376,9,Airpods
2022-04-07,office chair,42.305538822,43.549819376,9,Furniture
2022-04-08,amazon shopping search,303.802750801,329.65830406,1,Amazon
2022-04-08,primw,112.471656679,117.642767331,2,Amazon
2022-04-08,monitor,47.83277353,53.003884182,3,Computer
2022-04-08,laptop,46.539995867,46.539995867,4,Computer
2022-04-08,office chair,45.247218204,45.247218204,5,Furniture
2022-04-08,eggs,43.954440541,45.247218204,6,Grocery
2022-04-08,nintendo switch,42.661662878,42.661662878,7,Toy & Games
2022-04-08,airpods,41.368885215,41.368885215,8,Airpods
2022-04-08,ipad,41.368885215,45.247218204,8,Computer
2022-04-08,mouse pad,38.783329889,43.954440541,10,Computer
2022-04-09,amazon shopping search,307.19760127,338.820883754,1,Amazon
2022-04-09,primw,129.504871124,140.045965285,2,Amazon
2022-04-09,eggs,64.752435562,66.258306156,3,Grocery
2022-04-09,monitor,64.752435562,67.764176751,3,Computer
2022-04-09,headphones,60.234823779,61.740694373,5,Computer
2022-04-09,keyboard,55.717211995,55.717211995,6,Computer
2022-04-09,ps5,55.717211995,55.717211995,6,Toy & Games
2022-04-09,airpods,54.211341401,55.717211995,8,Airpods
2022-04-09,toilet paper,54.211341401,57.22308259,8,Grocery
2022-04-09,nintendo switch,51.199600212,54.211341401,10,Toy & Games
2022-04-09,mouse pad,51.199600212,51.199600212,10,Computer
2022-04-10,amazon shopping search,323.482332612,356.697036407,1,Amazon
2022-04-10,primw,114.085286948,128.526462511,2,Amazon
2022-04-10,bread,69.317642703,70.761760259,3,Grocery
2022-04-10,eggs,66.42940759,66.42940759,4,Grocery
2022-04-10,ps5,59.208819808,59.208819808,5,Toy & Games
2022-04-10,protein powder,59.208819808,59.208819808,5,Grocery
2022-04-10,toilet paper,57.764702252,57.764702252,7,Grocery
2022-04-10,laptop,56.320584696,60.652937365,8,Computer
2022-04-10,monitor,54.87646714,56.320584696,9,Computer
2022-04-10,milk,53.432349583,53.432349583,10,Grocery
2022-04-11,amazon shopping search,285.123169696,320.917853338,1,Amazon
2022-04-11,primw,103.681152617,111.086949232,2,Amazon
2022-04-11,toilet paper,64.183570668,65.417870103,3,Grocery
2022-04-11,eggs,60.48067236,60.48067236,4,Grocery
2022-04-11,mouse pad,55.543474616,62.949271232,5,Computer
2022-04-11,easter basket,53.074875744,54.30917518,6,Holiday
2022-04-11,laptop,51.840576308,56.777774052,7,Computer
2022-04-11,office chair,51.840576308,58.012073488,7,Furniture
2022-04-11,airpods,51.840576308,56.777774052,7,Airpods
2022-04-11,ssd,50.606276872,53.074875744,10,Computer
2022-04-12,amazon shopping search,280.134396016,311.122714159,1,Amazon
2022-04-12,primw,80.569627173,84.28822535,2,Amazon
2022-04-12,laptop,57.018505384,63.216169012,3,Computer
2022-04-12,nintendo switch,54.539439932,58.25803811,4,Toy & Games
2022-04-12,spiderman no way home,50.820841755,52.060374481,5,Movie
2022-04-12,creatine,49.581309029,49.581309029,6,Healthcare
2022-04-12,easter basket,49.581309029,53.299907207,6,Holiday
2022-04-12,eggs,48.341776304,50.820841755,8,Grocery
2022-04-12,protein powder,47.102243578,47.102243578,9,Grocery
2022-04-12,airpods,47.102243578,48.341776304,9,Airpods
2022-04-13,amazon shopping search,246.956837702,273.14922958,1,Amazon
2022-04-13,primw,129.714702631,134.703729656,2,Amazon
2022-04-13,kindle,56.126554023,58.621067535,3,Computer
2022-04-13,rtx 3080,47.395756731,49.890270243,4,Graphics card
2022-04-13,office chair,44.901243219,48.643013487,5,Furniture
2022-04-13,headphones,44.901243219,46.148499975,5,Computer
2022-04-13,easter basket stuffers,42.406729706,46.148499975,7,Holiday
